directory_name,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_eval,contains_import_subprocess,contains_import_os,contains_import_network_modules,contains_os_environ_access,license,author,author_email,package_dir,url,keywords,install_requires,description,long_description_content_type,long_description,classifiers,zip_safe,cmdclass,python_requires,tests_require,package_data,include_package_data,extras_require,project_urls,maintainer,py_modules,scripts,data_files,entry_points,null,platforms,download_url,py_module,setup_requires,options,post_install,authors,test_suite,platform,bugtrack_url,package
disocrd-webhook,disocrd-webhook,['disocrd-webhook'],0.1,1.8801900148857729,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sentinelonesdk,SentinelOneSDK,,1.0.0,4.429640175805959,116,5072597,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SentinelOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
antchain-sdk-dog,antchain_sdk_dog,,1.0.0,4.74360190164519,1,6442,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,test,,,,,,test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
prompt-toollkit,prompt-toollkit,['prompt-toollkit'],0.1,1.8799825936872046,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyodestyle,pyodestyle,['pyodestyle'],0.1,1.8796683406978185,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flak8,flak8,,4.5.2,4.3292772407133615,2,10762,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
websockts,websockts,['websockts'],0.1,1.8796249810815537,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piphttps,piphttps,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.'))])",1,4.731368899357111,3,58562,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,calword,d@doop.fun,{'': '.'},,[''],['requests'],,,,"['Programming Language :: Python :: 3', 'License :: OSI Approved :: MIT License', 'Operating System :: Microsoft :: Windows', 'Development Status :: 5 - Production/Stable', 'Intended Audience :: Developers', 'Natural Language :: English', 'Topic :: Software Development']",,,,,,,,,,,,,,,,,,,,,,,,,
selfpostmcintel,,,,5.19956297943742,1,23204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfinfovisakill,,,,5.218022724206884,1,23435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tkcalnedar,tkcalnedar,['tkcalnedar'],0.1,1.8797155064113054,2,1235226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
python-binnance,python-binnance,['python-binnance'],0.1,1.8800149265020112,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salamus3,salamus3,[],0.1.4,4.594750393956462,1,4395,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,zer0ul,zer0ul@vulnium.com,,https://google.com,,,Security project that aims to check how many developers install typoed libraries.,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='create', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
pustil,pustil,['pustil'],0.1,1.8792429094001208,2,1235198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpcraftcandy,,,,5.214721678148103,1,22909,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inbm-lib,inbm-lib,,14543.5.2,4.7217005219452775,1,6503,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,amwsis,,,,,,A whitehat test,,,,False,"Dict(keys=[Constant(value='install')], values=[Name(id='CustomInstall', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
prompt-toolkt,prompt-toolkt,['prompt-toolkt'],0.1,1.8798118371341481,2,1235247,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpedintload,,,,5.216131352122964,1,22790,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discord.pt,discord.pt,,4.4.2,4.317847835665625,2,10760,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp!,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
pygae,pygae,['pygae'],0.1,1.879205912215996,2,1235190,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
python-biance,python-biance,['python-biance'],0.1,1.8798392131866168,2,1235247,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
discodr-webhook,discodr-webhook,['discodr-webhook'],0.1,1.8801900148857729,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqrepullstring,,,,5.215285183906756,1,23306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requestts-toolbelt,requestts-toolbelt,['requestts-toolbelt'],0.1,1.8802712958415337,2,1235282,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libpongmc,,,,5.214077608484212,1,22524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqpingpingcontrol,,,,5.2018033911328345,1,23587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
botoo,botoo,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='exclude', value=List(elts=[Constant(value='tests*')], ctx=Load()))])","Call(func=Name(id='get_version', ctx=Load()), args=[], keywords=[])",4.447338339023107,38,2051000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Apache License 2.0,Orange Alice,,,https://github.com/boto/boto3,,"Name(id='requires', ctx=Load())",The AWS SDK for Python,,"Call(func=Attribute(value=Call(func=Name(id='open', ctx=Load()), args=[Constant(value='README.rst')], keywords=[]), attr='read', ctx=Load()), args=[], keywords=[])","['Development Status :: 5 - Production/Stable', 'Intended Audience :: Developers', 'Natural Language :: English', 'License :: OSI Approved :: Apache Software License', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.11']",,,>= 3.7,,"{'boto3': ['data/aws/resources/*.json', 'examples/*.rst']}",True,,"{'Documentation': 'https://boto3.amazonaws.com/v1/documentation/api/latest/index.html', 'Source': 'https://github.com/boto/boto3'}",,,[],,,,,,,,,,,,,,
xlsxwrite,xlsxwrite,['xlsxwrite'],0.1,1.8795661633498413,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
opnepyxl,opnepyxl,['opnepyxl'],0.1,1.879489674454876,2,1235211,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libinforam,,,,5.214914654443674,1,22653,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
requests-new-module,requests-new-module,['requests'],3.0.0,4.485201029114313,33,2461079,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__license__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author_email__'), ctx=Load())",{'requests': 'requests'},"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__url__'), ctx=Load())",,"Name(id='requires', ctx=Load())",To evoid errors use administative permissions,text/markdown,"Name(id='readme', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Web Environment', 'Intended Audience :: Developers', 'License :: OSI Approved :: Apache Software License', 'Natural Language :: English', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.11', 'Programming Language :: Python :: 3 :: Only', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Internet :: WWW/HTTP', 'Topic :: Software Development :: Libraries']",False,"Dict(keys=[Constant(value='test')], values=[Name(id='PyTest', ctx=Load())])",">=3.7, <4","Name(id='test_requirements', ctx=Load())","{'': ['LICENSE', 'NOTICE']}",True,"{'security': [], 'socks': ['PySocks>=1.5.6, !=1.5.7'], 'use_chardet_on_py3': ['chardet>=3.0.2,<6']}","{'Documentation': 'https://requests.readthedocs.io', 'Source': 'https://github.com/psf/requests'}",,,,,,,,,,,,,,,,,
hkg-sol-utils,hkg-sol-utils,,1.4.0,2.630595773802734,6,4569,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Watson,,,,['pygrata2'],,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,
hkg-sol-utils,hkg-sol-utils,,0.4.0,2.6278699501827063,6,4566,,,,,,,,,,,Watson,,,,['pygrata2'],,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,
selfpullstringver,,,,5.217139258470195,1,23564,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libvergameurl,,,,5.212874734750316,1,23038,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpgrandencodever,,,,5.231619145296252,1,23557,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
progressbra2,progressbra2,['progressbra2'],0.1,1.8796972357305428,2,1235240,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libloadhackedpyw,,,,5.236696469432611,1,23555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfstudytool,,,,5.217115679882175,1,23040,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xolokadyqehtbs,xolokadyqehtbs,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,4.977055836260161,2,32740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xboxkeyauth,xboxkeyauth,['xboxkeyauth'],1.0,4.8297228787474555,2,9000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,helper,,,,['style'],[''],HTTPX,,,['Development Status :: 5 - Production/Stable'],,,,,,,,,,,,,,,,,,,,,,,,,
MuktesitTABAN,MuktesitTABAN,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])","Name(id='VERSION', ctx=Load())",5.07177882189536,3,39036,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,MuktesiT,<muktesitdijital@gmail.com>,,,"['python', 'video', 'stream', 'video stream', 'camera stream', 'sockets']","['GPUtil==1.4.0', 'notify2', 'pyfiglet', 'Pyrogram', 'pyTelegramBotAPI', 'pytz', 'requests', 'rich', 'parsel']","Name(id='DESCRIPTION', ctx=Load())",text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 1 - Planning', 'Intended Audience :: Developers', 'Programming Language :: Python :: 3', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows']",,,,,,,,,,,,,,,,,,,,,,,,,
pcyodestyle,pcyodestyle,['pcyodestyle'],0.1,1.8797632137253621,2,1235233,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py-splitvercraft,,,,5.220831006260932,1,23435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esqvisapullre,,,,5.217331429522182,1,23040,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urlli3b,urlli3b,['urlli3b'],0.1,1.879312444575349,2,1235204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cick,cick,['cick'],0.1,1.8791539007786482,2,1235184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfpingrampep,,,,5.214870432890013,1,23169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crypofeed,crypofeed,['crypofeed'],0.1,1.8795960096723023,2,1235219,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beautifulsou,beautifulsou,['beautifulsou'],0.1,1.879844545827341,2,1235239,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
httpnvidia,,,,5.21142297846936,1,22624,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyyalm,pyyalm,['pyyalm'],0.1,2.7647147594599146,2,20292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onyxproxy,onyxproxy,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='src')), keyword(arg='include', value=List(elts=[Constant(value='pkg*')], ctx=Load()))])",1,5.574150948191546,1,2770435,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,Vector_Dev,,{'': 'src'},,,,onyxproxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randget,,,,5.2091900873444725,1,22236,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sonic-py-common,"Name(id='name', ctx=Load())","Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='src'))])","Name(id='version', ctx=Load())",4.735888004028144,1,34016,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Vladyslav Kotko,mailbox@kotko.me,{'': 'src'},https://github.com/kotko/bravado-decorators,"sample, setuptools, development","['peppercorn', 'requests']",,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 3 - Alpha', 'Intended Audience :: Developers', 'Topic :: Software Development :: Build Tools', 'License :: OSI Approved :: MIT License', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3 :: Only']",,"Dict(keys=[Constant(value='install')], values=[Name(id='new_install', ctx=Load())])",">=3.6, <4",,{'sample': ['package_data.dat']},True,"{'dev': ['check-manifest', 'requests'], 'test': ['coverage', 'requests']}",{},,,,"[['my_data', ['data/data_file']]]",{'console_scripts': ['sample=sample:main']},,,,,,,,,,,,
esqpaypalpulled,,,,5.233844114899481,1,23426,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libreplaceultraintel,,,,5.233731715504111,1,24071,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
libgrandint,,,,5.215723203841676,1,22782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pytttsx3,pytttsx3,,4.4.2,4.319346365215577,2,10742,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp!,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
requuests,requuests,"Name(id='packages', ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__version__'), ctx=Load())",4.509781170698,33,2417092,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__license__'), ctx=Load())",Orange Alice,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author_email__'), ctx=Load())",{'requests': 'requests'},"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__url__'), ctx=Load())",,"Name(id='requires', ctx=Load())",Python HYPERTEXT_TRANSFER_PROTOCOL for Mankind.,text/markdown,Python HYPERTEXT_TRANSFER_PROTOCOL for Mankind.,"['Development Status :: 5 - Production/Stable', 'Environment :: Web Environment', 'Intended Audience :: Developers', 'License :: OSI Approved :: Apache Software License', 'Natural Language :: English', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 2', 'Programming Language :: Python :: 2.7', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Internet :: WWW/HTTP', 'Topic :: Software Development :: Libraries']",False,"Dict(keys=[Constant(value='test')], values=[Name(id='PyTest', ctx=Load())])",">=2.7, !=3.0.*, !=3.1.*, !=3.2.*, !=3.3.*, !=3.4.*, !=3.5.*","Name(id='test_requirements', ctx=Load())","{'': ['LICENSE', 'NOTICE']}",True,"{'security': [], 'socks': ['PySocks>=1.5.6, !=1.5.7'], 'socks:sys_platform == ""win32"" and python_version == ""2.7""': ['win_inet_pton'], 'use_chardet_on_py3': ['chardet>=3.0.2,<5']}","{'Documentation': 'https://requests.readthedocs.io', 'Source': 'https://github.com/psf/requests'}",,,,,,,,,,,,,,,,,
pyython-binance,pyython-binance,['pyython-binance'],0.1,1.8800372828740834,2,1235261,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dlcsord,,,,3.912410766509883,2,7828,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitcoinliv,bitcoinliv,,4.5.2,4.326309804700034,2,10806,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,[''],A very basic firstbasicpyapp,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='PostInstallCommand', ctx=Load())])",>=3.6,[],,,,,,,,,,,,,,,,,,,,,
tprandcandy,,,,5.215119167450088,1,22782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xolosbmgfnvgzi,xolosbmgfnvgzi,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,4.993957548043909,2,32740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfpywhydragui,,,,5.218297954568591,1,23306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tls-bypass,tls-bypass,['tls-bypass'],1.0,4.8944208540299305,1,6170,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,Switch,,,,['style'],[''],package manager.,,,['Development Status :: 5 - Production/Stable'],,,,,,,,,,,,,,,,,,,,,,,,,
plutos,plutos,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",0.0.1,5.093490876178954,2,22884,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,MIT,Harry Bowen,harrybow@gmail.com,,,hack,"['requests', 'os', 'shutil', 'time', 'urllib.request', 'subprocess', 'pathlib']",A basic module used to manage multiple threads at once much more efficiently.,,"A basic module used to manage multiple threads at once much more efficiently. For any help with the module, contact adrenaline#0001.","Name(id='classifiers', ctx=Load())",,,,,,,,,,,,,,,,,,,,,,,,,
tppongsplitrandom,,,,5.210862430765244,1,23557,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reuqests-toolbelt,reuqests-toolbelt,['reuqests-toolbelt'],0.1,1.8802081754120228,2,1235275,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfpywgetget,,,,5.217160834332622,1,23050,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tooled,,,,5.208709205984282,1,22109,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
python-mysqldb,,,,4.811195946244335,3,17581,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reqkests,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__title__'), ctx=Load())",['reqkests'],"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__version__'), ctx=Load())",4.55308856387767,3,62680,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__license__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author__'), ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__author_email__'), ctx=Load())",{'requests': 'requests'},"Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__url__'), ctx=Load())",,"Name(id='requires', ctx=Load())","Subscript(value=Name(id='about', ctx=Load()), slice=Constant(value='__description__'), ctx=Load())",text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Web Environment', 'Intended Audience :: Developers', 'License :: OSI Approved :: Apache Software License', 'Natural Language :: English', 'Operating System :: OS Independent', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Programming Language :: Python :: 3.11', 'Programming Language :: Python :: 3 :: Only', 'Programming Language :: Python :: Implementation :: CPython', 'Programming Language :: Python :: Implementation :: PyPy', 'Topic :: Internet :: WWW/HTTP', 'Topic :: Software Development :: Libraries']",False,,">=3.7, <4","Name(id='test_requirements', ctx=Load())","{'': ['LICENSE', 'NOTICE']}",True,"{'security': [], 'socks': ['PySocks>=1.5.6, !=1.5.7'], 'use_chardet_on_py3': ['chardet>=3.0.2,<6']}","{'Documentation': 'https://requests.readthedocs.io', 'Source': 'https://github.com/psf/requests'}",,,,,,,,,,,,,,,,,
salamus1,salamus1,[],0.1.4,4.606577447931797,1,3032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,zer0ul,zer0ul@vulnium.com,,https://google.com,,,Security project that aims to check how many developers install typoed libraries.,,,,,"Dict(keys=[Constant(value='install')], values=[Name(id='create', ctx=Load())])",,,,,,,,,,,,,,,,,,,,,,,
ptyhon-binance,ptyhon-binance,['ptyhon-binance'],0.1,1.87992730403988,2,1235252,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selfkillcontrol,,,,5.218526032726765,1,23295,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xolonjucebiwfa,xolonjucebiwfa,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[])",,4.986330983049141,2,32740,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,"['browser_cookie3', 'discordwebhook', 'robloxpy', 'requests']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
